getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:09:08.729935-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:09:08.729968-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://MainMenu
2025-07-06 21:09:08.730158-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://MainMenu
2025-07-06 21:09:08.730280-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] MetalTextureCache initialized with device: 0x103a0cf70
2025-07-06 21:09:08.737620-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://MainMenu (id=1)
2025-07-06 21:09:08.737668-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x103806a10, w=320, h=180, file=asset://MainMenu
2025-07-06 21:09:08.738346-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] Game::Initialize() COMPLETED with result: false
2025-07-06 21:09:08.738377-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [ERROR] Failed to initialize Game instance! Keeping instance alive for debugging.
2025-07-06 21:09:08.738415-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [ERROR] Step 3: Game initialization failed with code: -1 on thread: <_NSMainThread: 0x600001700080>{number = 1, name = main}
2025-07-06 21:09:08.738449-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001700080>{number = 1, name = main}, returning: 0x600003b04380
2025-07-06 21:09:08.738488-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [ACCESS] Step 3: GetGameInstance() called after failed initialization, returning: 0x600003b04380 on thread: <_NSMainThread: 0x600001700080>{number = 1, name = main}
2025-07-06 21:09:08.738530-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] GameViewController viewDidLoad COMPLETED
2025-07-06 21:09:08.738555-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] ========================================
2025-07-06 21:09:08.739300-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UIApplicationSceneDisplaySettings> on FBSSceneSettings
2025-07-06 21:09:08.747461-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x103a07f90> (179BBAD8-F58B-4316-97CD-97D274D28F04) Scene updated orientation preferences: none -> ( Pu Ll Lr )
2025-07-06 21:09:08.747815-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2025-07-06 21:09:08.747862-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x103a07f90: Window became key in scene: UIWindow: 0x103908750; contextId: 0x23EEC4A8: reason: UIWindowScene: 0x103a07f90: Window requested to become key in scene: 0x103908750
2025-07-06 21:09:08.747892-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x103a07f90; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x103908750; reason: UIWindowScene: 0x103a07f90: Window requested to become key in scene: 0x103908750
2025-07-06 21:09:08.747928-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x103908750; contextId: 0x23EEC4A8; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.floppyturd.game-default
2025-07-06 21:09:08.747980-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002920150] Begin local event deferring requested for token: 0x600002611980; environments: 1; reason: UIWindowScene: 0x103a07f90: Begin event deferring in keyboardFocus for window: 0x103908750
2025-07-06 21:09:08.748386-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (BackBoardServices) [com.apple.BackBoard:EventDelivery] flushing changes: <contentsMask: 0x2; discreteDispatchingRules: <nil>; deferringRules: [[81994-1]; <keyboardFocus; builtin; com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.floppyturd.game-default> -> <token: 0x23EEC4A8; pid: 81994>; reason: UIWindowScene: 0x103a07f90: Begin event deferring in keyboardFocus for window: 0x103908750]; keyCommandDispatchingRules: <nil>; keyCommandsRegistrations: <nil>; bufferingPredicates: <nil>; activeUIResponders: <nil>>
2025-07-06 21:09:08.749162-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] Made window key and visible
2025-07-06 21:09:08.750263-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x60000210e850; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.floppyturd.game-default; status: ancestor> was:target
2025-07-06 21:09:08.750362-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (BackBoardServices) [com.apple.BackBoard:EventDelivery] observerPolicyDidChange: 0x60000210e850 -> <_UIKeyWindowSceneObserver: 0x600000c12250>
2025-07-06 21:09:08.752112-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d0c1e0] activating connection: mach=false listener=false peer=false name=com.apple.audio.AudioConverterService
2025-07-06 21:09:08.752420-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: Haptics not supported on this device.
2025-07-06 21:09:08.752482-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] Started haptics manager
2025-07-06 21:09:08.752524-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] ========================================
2025-07-06 21:09:08.752560-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] AppDelegate didFinishLaunchingWithOptions COMPLETED
2025-07-06 21:09:08.752588-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [INIT] ========================================
2025-07-06 21:09:08.752684-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 10; deactivation reasons: 3104 -> 2080; animating application lifecycle event: 1
2025-07-06 21:09:08.752793-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 2080 -> 6176; animating application lifecycle event: 1
2025-07-06 21:09:08.752819-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 11; deactivation reasons: 6176 -> 4128; animating application lifecycle event: 1
2025-07-06 21:09:08.754234-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x103a07f90> (179BBAD8-F58B-4316-97CD-97D274D28F04)
2025-07-06 21:09:08.754097-0500 0x56e9d8   Default     0x0                  81994  0    FloppyTurd: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2025-07-06 21:09:08.757375-0500 0x56e9d8   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:session] [0x600002101310] Session created.
2025-07-06 21:09:08.757394-0500 0x56e9d8   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:session] [0x600002101310] Session created from connection [0x600003d1c000]
2025-07-06 21:09:08.757545-0500 0x56e9d8   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d1c000] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2025-07-06 21:09:08.757638-0500 0x56e9d8   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:session] [0x600002101310] Session activated
2025-07-06 21:09:08.758165-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [LAYOUT] View bounds: {{0, 0}, {393, 852}}
2025-07-06 21:09:08.758239-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: [ROTATION] Current orientation: 1
2025-07-06 21:09:08.764664-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (BackBoardServices) [com.apple.BackBoard:EventDelivery] flushing changes: <contentsMask: 0x8; discreteDispatchingRules: <nil>; deferringRules: <nil>; keyCommandDispatchingRules: <nil>; keyCommandsRegistrations: [<BKSMutableHIDEventKeyCommandsRegistration: 0x600000214560; environment: keyboardFocus; token: 23eec4a8> keyCommands = {
    <BKSHIDEventKeyCommand: 0x600001727bc0; cmd|ctrl-s>;
    <BKSHIDEventKeyCommand: 0x600001724080; cmd-b>;
    <BKSHIDEventKeyCommand: 0x600001725b80; glb-E>;
    <BKSHIDEventKeyCommand: 0x600001726640; cmd-c>;
    <BKSHIDEventKeyCommand: 0x600001727d40; cmd-"+">;
    <BKSHIDEventKeyCommand: 0x600001727f80; cmd-"-">;
    <BKSHIDEventKeyCommand: 0x600001727dc0; glb|ctrl|opt|shft|capslock|numpad-" ">;
    <BKSHIDEventKeyCommand: 0x6000017262c0; cmd-(52:upArrow)>;
    <BKSHIDEventKeyCommand: 0x600001726280; cmd-(51:downArrow)>;
    <BKSHIDEventKeyCommand: 0x600001725440; cmd-e>;
    <BKSHIDEventKeyCommand: 0x6000017273c0; cmd|shft-g>;
    <BKSHIDEventKeyCommand: 0x6000017271c0; cmd-(50:leftArrow)>;
    <BKSHIDEventKeyCommand: 0x6000017255c0; cmd-f
2025-07-06 21:09:08.762495-0500 0x56e9d8   Activity    0x11a4f92            81994  0    FloppyTurd: (RunningBoardServices) didChangeInheritances
2025-07-06 21:09:08.767530-0500 0x56e9d8   Activity    0x11a4f93            81994  0    FloppyTurd: (RunningBoardServices) didChangeInheritances
2025-07-06 21:09:08.769115-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:1 [20B71E18-4F81-49D3-A628-6CC610FBC0B8] (reporting strategy default)>
2025-07-06 21:09:08.769156-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:2 [88ACE542-D7D9-4E31-A6C4-0A2FDB6D76F6] (reporting strategy default)>
2025-07-06 21:09:08.769174-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (Network) [com.apple.network:activity] Set activity <nw_activity 50:1 [20B71E18-4F81-49D3-A628-6CC610FBC0B8] (reporting strategy default)> as the global parent
2025-07-06 21:09:08.769207-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 1
2025-07-06 21:09:08.769247-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 1 and description: <_UIBackgroundTaskInfo: 0x600001711e40>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 198282 (elapsed = 0), _expireHandler: (null)
2025-07-06 21:09:08.769293-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002106350> (used by background task with identifier 1: <_UIBackgroundTaskInfo: 0x600001711e40>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 198282 (elapsed = 0))
2025-07-06 21:09:08.769318-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x600002106350> for task identifier: 1
2025-07-06 21:09:08.769495-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Touch: not found, path="/System/Library/EventTimingProfiles/Sim.Touch.plist"
2025-07-06 21:09:08.769618-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Pencil: not found, path="/System/Library/EventTimingProfiles/Sim.Pencil.plist"
2025-07-06 21:09:08.769741-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:UpdateScheduler] Target list changed: <CADisplay:LCD PurpleMain>
2025-07-06 21:09:08.770272-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.floppyturd.game-default  persistentID: 179BBAD8-F58B-4316-97CD-97D274D28F04
2025-07-06 21:09:08.771083-0500 0x56e97b   Activity    0x11a4f94            81994  0    FloppyTurd: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-06 21:09:08.801218-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d0c1e0] failed to do a bootstrap look-up: xpc_error=[3: No such process]
2025-07-06 21:09:08.801252-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d0c1e0] invalidated after a failed init
2025-07-06 21:09:08.802172-0500 0x56e9d9   Error       0x0                  81994  0    FloppyTurd: (AudioToolboxCore) [com.apple.coreaudio:AudioConverter]     AudioConverterOOP.cpp:858   Failed to prepare AudioConverterService: -302
2025-07-06 21:09:08.816785-0500 0x56e9d9   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x103a0c920] activating connection: mach=true listener=false peer=false name=com.apple.fontservicesd
2025-07-06 21:09:08.830254-0500 0x56e9db   Default     0x0                  81994  0    FloppyTurd: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] Class EXGetExtensionClass(void) returning EXConcreteExtension
2025-07-06 21:09:08.830374-0500 0x56e9db   Default     0x0                  81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d36b20] activating connection: mach=true listener=false peer=false name=com.apple.pluginkit.pkd
2025-07-06 21:09:08.830520-0500 0x56e9db   Activity    0x11a4f95            81994  0    FloppyTurd: (PlugInKit) continuous-discovery
2025-07-06 21:09:08.830574-0500 0x56e9db   Default     0x11a4f95            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002611a40> created discovery driver
2025-07-06 21:09:08.830649-0500 0x56e9db   Default     0x11a4f95            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 7A215857-EA8D-45E5-BEAA-8EF4B849C78A] <PKHost:0x600001733440> Beginning discovery for flags: 0, point: com.apple.AudioUnit
2025-07-06 21:09:08.831429-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x103a07f90> (179BBAD8-F58B-4316-97CD-97D274D28F04) Scene updated orientation preferences: ( Pu Ll Lr ) -> ( Pu )
2025-07-06 21:09:08.831864-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002920150] Scene target of event deferring environments did update: scene: 0x103a07f90; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2025-07-06 21:09:08.831894-0500 0x56e9da   Default     0x11a4f95            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 7A215857-EA8D-45E5-BEAA-8EF4B849C78A] <PKHost:0x600001733440> Completed discovery. Final # of matches: 0
2025-07-06 21:09:08.831898-0500 0x56e97b   Default     0x0                  81994  1    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x103a07f90; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.floppyturd.game-default
2025-07-06 21:09:08.831948-0500 0x56e9d9   Default     0x11a4f95            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002611a40> delivering update to host (0 plugins)
2025-07-06 21:09:08.831985-0500 0x56e9d9   Activity    0x11a4f96            81994  0    FloppyTurd: (ExtensionFoundation) discovering extensions
2025-07-06 21:09:08.832094-0500 0x56e9d9   Default     0x11a4f96            81994  0    FloppyTurd: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] discovered extensions: attributes {
    NSExtensionPointName = "com.apple.AudioUnit";
}, extensionSet {(
)}
2025-07-06 21:09:08.832179-0500 0x56e9d9   Default     0x11a4f95            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002611a40> installing watchers for continuous discovery
2025-07-06 21:09:08.832185-0500 0x56e9db   Activity    0x11a4f97            81994  0    FloppyTurd: (PlugInKit) continuous-discovery
2025-07-06 21:09:08.832234-0500 0x56e9db   Default     0x11a4f97            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002605c20> created discovery driver
2025-07-06 21:09:08.832276-0500 0x56e9db   Default     0x11a4f97            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 40D002BF-544A-4C31-A78F-8C362AA102FB] <PKHost:0x600001733440> Beginning discovery for flags: 0, point: com.apple.AudioUnit-UI
2025-07-06 21:09:08.832284-0500 0x56e9d9   Default     0x11a4f95            81994  5    FloppyTurd: (CoreServices) [com.apple.launchservices:appinstallation] registering for distributed notification com.apple.LaunchServices.pluginsregistered in this process
2025-07-06 21:09:08.832382-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.floppyturd.game-default  persistentID: 179BBAD8-F58B-4316-97CD-97D274D28F04
2025-07-06 21:09:08.832358-0500 0x56e9d9   Default     0x11a4f95            81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d36a30] activating connection: mach=true listener=false peer=false name=com.apple.distributed_notifications@1v3
2025-07-06 21:09:08.832597-0500 0x56e9d9   Default     0x11a4f95            81994  5    FloppyTurd: (CoreServices) [com.apple.launchservices:appinstallation] registering for distributed notification com.apple.LaunchServices.pluginsunregistered in this process
2025-07-06 21:09:08.832644-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.floppyturd.game-default  persistentID: 179BBAD8-F58B-4316-97CD-97D274D28F04
2025-07-06 21:09:08.832861-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] forceReloadInputViews
2025-07-06 21:09:08.833125-0500 0x56e9da   Default     0x11a4f97            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 40D002BF-544A-4C31-A78F-8C362AA102FB] <PKHost:0x600001733440> Completed discovery. Final # of matches: 0
2025-07-06 21:09:08.837168-0500 0x56e9d8   Default     0x11a4f97            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002605c20> delivering update to host (0 plugins)
2025-07-06 21:09:08.837175-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for: <(null): 0x0; > force: 1
2025-07-06 21:09:08.837201-0500 0x56e9d8   Activity    0x11a4f98            81994  0    FloppyTurd: (ExtensionFoundation) discovering extensions
2025-07-06 21:09:08.837284-0500 0x56e9d8   Default     0x11a4f98            81994  0    FloppyTurd: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] discovered extensions: attributes {
    NSExtensionPointName = "com.apple.AudioUnit-UI";
}, extensionSet {(
)}
2025-07-06 21:09:08.837345-0500 0x56e9d8   Default     0x11a4f97            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002605c20> installing watchers for continuous discovery
2025-07-06 21:09:08.837353-0500 0x56e9db   Activity    0x11a4f99            81994  0    FloppyTurd: (PlugInKit) continuous-discovery
2025-07-06 21:09:08.837388-0500 0x56e9db   Default     0x11a4f99            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002602e20> created discovery driver
2025-07-06 21:09:08.837544-0500 0x56e9db   Default     0x11a4f99            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 3E1C8919-D0E9-41C6-8380-5B1709F8DB4D] <PKHost:0x600001733440> Beginning discovery for flags: 0, point: com.apple.AudioUnit-Speech
2025-07-06 21:09:08.837832-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] isWritingToolsHandlingKeyboardTracking:Y (WT ready:Y, Arbiter ready:Y)
2025-07-06 21:09:08.838723-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:UIFocusSystemSceneComponent] Override focusSystemState: (ENABLED) for reason(s): {(
    "<_UIAlertControllerPhoneTVMacView 0x103024400>"
)}
2025-07-06 21:09:08.838793-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x103a07f90> (179BBAD8-F58B-4316-97CD-97D274D28F04)
2025-07-06 21:09:08.839974-0500 0x56e9de   Default     0x11a4f99            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] [d 3E1C8919-D0E9-41C6-8380-5B1709F8DB4D] <PKHost:0x600001733440> Completed discovery. Final # of matches: 4
2025-07-06 21:09:08.840002-0500 0x56e9da   Default     0x11a4f99            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002602e20> delivering update to host (4 plugins)
2025-07-06 21:09:08.840031-0500 0x56e9da   Activity    0x11a4f9a            81994  0    FloppyTurd: (ExtensionFoundation) discovering extensions
2025-07-06 21:09:08.844803-0500 0x56e9d9   Default     0x11a4f95            81994  2    FloppyTurd: (CoreServices) [com.apple.launchservices:progress] Establishing xpc connection to lsd
2025-07-06 21:09:08.844895-0500 0x56e9d9   Default     0x11a4f95            81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x1039122e0] activating connection: mach=true listener=false peer=false name=com.apple.lsd.xpc
2025-07-06 21:09:08.845003-0500 0x56e9da   Default     0x11a4f9a            81994  0    FloppyTurd: (libxpc.dylib) [com.apple.xpc:connection] [0x1038080b0] activating connection: mach=true listener=false peer=false name=com.apple.lsd.mapdb
2025-07-06 21:09:08.845173-0500 0x56e9de   Default     0x11a4f95            81994  2    FloppyTurd: (CoreServices) [com.apple.launchservices:progress] Received LSWorkspaceObserverPing, xpc connection established
2025-07-06 21:09:08.846361-0500 0x56e9da   Default     0x11a4f9a            81994  0    FloppyTurd: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] discovered extensions: attributes {
    NSExtensionPointName = "com.apple.AudioUnit-Speech";
}, extensionSet {(
    <EXConcreteExtension: 0x600003708b40> {id = com.apple.ax.MauiTTSSupport.MauiAUSP},
    <EXConcreteExtension: 0x600003731380> {id = com.apple.texttospeech.SiriAUSP},
    <EXConcreteExtension: 0x600003708a80> {id = com.apple.speech.MacinTalkFramework.MacinTalkAUSP},
    <EXConcreteExtension: 0x600003745e00> {id = com.apple.ax.KonaTTSSupport.KonaSynthesizer}
)}
2025-07-06 21:09:08.846432-0500 0x56e9da   Default     0x11a4f99            81994  0    FloppyTurd: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600002602e20> installing watchers for continuous discovery
2025-07-06 21:09:08.868754-0500 0x56e9da   Activity    0x11a4f9b            81994  0    FloppyTurd: (RunningBoardServices) didChangeInheritances
2025-07-06 21:09:08.871695-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:UIAlertControllerStackManager] _willShowAlertController: <UIAlertController: 0x105036e00>
2025-07-06 21:09:08.871827-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:UIAlertControllerStackManager] _addAlertControllerToStack: Adding Alert to stack : <UIAlertController: 0x105036e00>
2025-07-06 21:09:08.874865-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for: <UIAlertController: 0x105036e00; > force: 0
2025-07-06 21:09:08.876363-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: (null)
2025-07-06 21:09:08.876395-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: (null)
2025-07-06 21:09:08.880259-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 1 (automaticKeyboard: 1, reloadIdentifier: 762ED113-7DA9-4F45-8702-6102296E24F8)
2025-07-06 21:09:08.880300-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <UIAlertController: 0x105036e00; >, automaticKeyboard: 1, force: 0
2025-07-06 21:09:08.880367-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found custom inputView: <(null): 0x0>, customInputViewController: <(null): 0x0>
2025-07-06 21:09:08.880391-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found inputAccessoryView: <(null): 0x0>
2025-07-06 21:09:08.880423-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, responderRequiresKeyboard 0 (automaticKeyboardEnabled: 1, activeInstance: <(null): 0x0>, self.isOnScreen: 0, requiresKBWhenFirstResponder: 0)
2025-07-06 21:09:08.880438-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, useKeyboard 0 (allowsSystemInputView: 1, !inputView <(null): 0x0>, responderRequiresKeyboard 0)
2025-07-06 21:09:08.880453-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, configuring _responderWithoutAutomaticAppearanceEnabled: <(null): 0x0> (_automaticAppearEnabled: 1)
2025-07-06 21:09:08.880472-0500 0x56e97b   Default     0x0                  81994  0    FloppyTurd: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, needsIVPlaceholder: 0, needsIAVPlaceholder: 0, needsInputSetWithPlaceholder: 0
